country_name,country_code,indicator_name,indicator_code,indicator_short_name,year,value
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2003,64.2615866296247
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2004,64.7160584866188
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2005,65.170542224898
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2006,65.6110994839565
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2007,66.033265550449
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2008,66.4557863939707
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2009,66.9063216544298
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2010,67.3838908889083
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2011,67.8454159774467
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2012,68.198600414295
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2013,68.3856722403311
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2014,68.4466928018412
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2015,68.4632957891861
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2016,68.473513186339
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2017,68.411252681582
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2018,68.2552118334715
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2019,68.0076096803147
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2020,67.7110196944345
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2021,67.3665631972931
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2022,67.0011896981477
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2023,66.6560264328305
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2024,66.2364608476109
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2025,65.7716964503975
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2026,65.3405912341764
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2027,64.9857664601049
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2028,64.7163795025225
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2029,64.5149235087868
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2030,64.3355533640108
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2031,64.1455182534159
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2032,63.9389444294694
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2033,63.6995063453071
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2034,63.4445727790155
Albania,ALB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,working_age_share_15_64_percent,2035,63.2114931260649
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2000,46.97142082607695
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2001,45.83057610190831
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2002,44.331888236977306
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2003,42.78988688402477
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2004,41.2539384026676
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2005,39.6964336121129
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2006,38.14686751792642
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2007,36.63631278620885
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2008,35.15672186253772
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2009,33.67441076839427
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2010,32.19770473078959
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2011,30.84424380606806
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2012,29.75438283555352
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2013,28.944946341721707
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2014,28.32353288190157
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2015,27.742758697771524
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2016,27.172950964772525
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2017,26.72563440919566
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2018,26.379308213767636
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2019,26.09162228712134
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2020,25.877597747742488
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2021,25.780510795240115
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2022,25.704710448215508
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2023,25.567010949948425
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2024,25.425255235706008
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2025,25.24822173119044
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2026,24.99637760263514
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2027,24.620223876429147
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2028,24.121301181386062
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2029,23.546359296901883
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2030,22.98654918750474
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2031,22.49519631467539
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2032,22.066135592574373
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2033,21.70527728949067
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2034,21.38082067137937
Albania,ALB,"Age dependency ratio, young",SP.POP.DPND.YG,youth_dependency_ratio,2035,21.057918724028443
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2000,914868.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2001,888582.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2002,862957.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2003,835817.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2004,808130.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2005,779083.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2006,748992.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2007,718511.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2008,688601.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2009,659579.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2010,632011.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2011,607953.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2012,580497.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2013,557583.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2014,537737.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2015,518771.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2016,500410.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2017,484195.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2018,469529.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2019,455638.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2020,443040.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2021,432408.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2022,422232.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2023,411409.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2024,400327.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2025,391125.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2026,381253.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2027,370299.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2028,358169.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2029,345544.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2030,333413.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2031,322535.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2032,312650.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2033,303631.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2034,295137.0
Albania,ALB,"Population ages 0-14, total",SP.POP.0014.TO,youth_population_0_14,2035,286975.0
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2000,29.6167029489308
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2001,29.0369887515453
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2002,28.2843164782655
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2003,27.4974483557629
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2004,26.6979328951328
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2005,25.8703792619302
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2006,25.0285784899314
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2007,24.1921381778413
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2008,23.363673162474
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2009,22.53029271349
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2010,21.6960540631808
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2011,20.9264009254324
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2012,20.2920855091608
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2013,19.794192578173
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2014,19.3865379916553
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2015,18.9935976695213
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2016,18.6062746506784
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2017,18.2833562063906
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2018,18.0052663384505
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2019,17.7442916565786
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2020,17.5219758955011
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2021,17.3674317294264
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2022,17.2224721389952
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2023,17.0419734995937
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2024,16.8407829528601
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2025,16.6061971688693
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2026,16.3327668778001
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2027,15.9996338639255
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2028,15.6104165694784
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2029,15.190902520719
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2030,14.7885107330592
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2031,14.4296664226254
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2032,14.1088524460619
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2033,13.8261789549467
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2034,13.5649748757099
Albania,ALB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,youth_share_0_14_percent,2035,13.3110037423461
