"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Albania","ALB","Internally displaced persons, new displacement associated with disasters (number of cases)","VC.IDP.NWDS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","150","","","","450","24","4200","3100","3500","110","33000","","250","320","13","","",
"Albania","ALB","Transport services (% of commercial service exports)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","","","","42.1100917431193","42.75","42.2727272727273","40.8461538461538","42.0779220779221","49.2","38.25","30.6726457399103","22.1959459459459","19.7014925373134","20","17.6086956521739","15.8730158730159","11.9808743169399","14.7328244274809","19.4888178913738","24.6742671009772","-381.366459627329","39.9019307385841","5.57528409090909","3.99727458550988","3.08205732234001","3.46152445464147","9.57129496666608","8.99210222031921","10.052987617344","10.070056796143","7.60870453175089","8.11210007303265","10.1501711304808","9.85588223642918","11.538905030997","11.5543929302372","11.292314771975","7.8526745575478","7.92992678226184","7.75447786516462","8.39777719670166","8.55416010966653","7.27872854850886","8.23910495918697","10.175969247801","10.6164922774711","10.8442973985264","10.7691750229652","",
"Albania","ALB","Computer, communications and other services (% of commercial service exports)","TX.VAL.OTHR.ZS.WT","","","","","","","","","","","","","","","","","","","","","46.7889908256881","44.1666666666667","49.2424242424242","50.7692307692308","49.3506493506494","41.3333333333333","50.625","56.9506726457399","65.2027027027027","69.9004975124378","66.6666666666667","79.3478260869565","19.5767195767196","9.42622950819673","10.0508905852417","9.79765708200213","8.95765472312705","1363.35403726708","-107.232608029421","19.1761363636364","7.358619123325","8.95170789163723","5.90334680796825","14.7159603884017","22.2346143670455","20.244887885714","25.7575886338214","23.8347259664001","25.0694962135903","18.2866694812897","26.376180066931","28.9893856783399","26.4205823686086","22.4430762053141","22.2698355560544","23.8484079568292","27.0355896123167","30.5054951702821","29.8507575844569","29.9953973251892","45.0203006979196","33.7474977773855","28.9651824617571","24.4551726087832","20.9528032411694","",
"Albania","ALB","Merchandise exports by the reporting economy, residual (% of total merchandise exports)","TX.VAL.MRCH.RS.ZS","","","","","","","","","","","","","","","","","","","","","","-1.36226292755287E-13","-9.33875266846056E-14","-2.57861082800695E-13","-2.76301931889979E-13","5.63591852720241E-13","3.31674630053764E-13","-5.80527519761898E-13","0.0109080828627818","-2.76138776578894E-13","0.022891149104851","-1.21364128754292E-13","-3.84157790841737E-15","1.32784010805522E-13","0.0293032170178904","0.0948841622515417","1.63876240513743","0.0619541057755824","0.0548176667669356","0.0213595343622322","0","0","0","0","0","0.00442051500143058","0","0","0","0","0","0.00399419503542295","0","0","0","0","0","0","1.92326073698208E-15","-1.99682061902086E-15","-2.19435834339591E-15","0","0","0.00276959979224462","","",
"Albania","ALB","Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports)","TX.VAL.MRCH.R3.ZS","","","","","","","","","","","","","","","","","","","","","","0.0060023178181113","0.0098950628583868","","0.0060830292502708","0.0021316305301836","0.00134840309745021","0.00895920485736728","0.0682298221999713","0.00954361773243478","0.099679832171707","0.259056445670189","3.50394039441581","","0.261353016647395","","0.129363689433742","","","","","0.000209634945032659","","0.00978801494173511","0.0140205042540796","0.150544690991503","0.0716014701835059","0.0811634249992239","0.0224739316143242","0.115394137629042","0.195474899426993","0.118463227204747","0.0978371919609077","0.0740601623350526","0.057322033964529","0.0235900187292541","0.0233239032378403","0.0356202421944668","0.0910312594307655","0.059671908494019","0.0474565171184277","0.0765376261959056","0.107649616090906","0.0596378877289128","","",
"Albania","ALB","Merchandise exports to high-income economies (% of total merchandise exports)","TX.VAL.MRCH.HI.ZS","","","","","","","","","","","","","","","","","","","","","","94.8943361205636","90.6981461599736","92.1528482715771","94.0995960782891","91.5565025516283","90.1499754717078","84.0448121754625","86.0977153674614","80.2660034565679","84.9089732474977","91.6712439503721","84.7002202014065","83.2962802068159","93.5422045522945","87.3391769928501","91.8360770577931","96.3471122616895","97.3055504499883","97.9788540609814","98.4107343935785","96.4951325033449","97.3997832252951","97.8351280302681","96.4297161497315","95.3841208777915","94.5709918259678","90.1682587595886","81.7040845828163","81.4973204210346","77.7259401076656","76.973518621986","80.2768590060988","76.0717234652498","75.9912983752844","75.3184762561171","80.9086579523698","80.0495687856926","80.1417746498418","79.3061406093466","77.8444411244557","76.3310367264201","78.9028726346395","77.7081307571647","","",
"Albania","ALB","Manufactures exports (% of merchandise exports)","TX.VAL.MANF.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.2992648493609","63.783698474956","67.6558346858489","83.6579756187837","81.8318202097654","84.3080391194066","84.4732344463664","84.1030367151334","81.5309383260117","43.5271536469837","27.3847407543426","70.2839048966569","33.3769623711312","70.098308847322","62.0026418896596","60.0204007037126","55.1562405888051","52.2429009726217","31.3599930161374","52.6648828339564","66.279902231906","54.9492014300675","46.0278073244683","50.1991423781057","55.1793360971052","42.7204474017676","34.5137807230647","56.6139655531231","54.0605921663118","",
"Albania","ALB","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0931924918206","11.1106507877978","9.82044431818301","5.52977337734796","6.62795190197749","5.78985653392675","3.56458201253854","5.62901128428925","5.79731260967209","9.76458919983876","7.94445974938703","5.30440274635509","4.33398174988507","5.66901711582585","4.5073068809803","4.15960143420158","4.62273490169308","4.54802610803496","3.00290912050716","5.64320478687013","8.26601587027552","9.6865893534874","9.07472039859841","10.3757395871398","13.6045125426755","10.8534423824256","8.76513590586194","11.9640780632637","13.3530673679586","",
"Albania","ALB","Medium and high-tech exports (% manufactured exports)","TX.MNF.TECH.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0253707260504","10.0253707260504","10.0253707260504","10.0253707260504","10.0253707260504","10.0253707260504","10.0253707260504","12.9314896175639","4.98620591779667","8.31141983483487","6.55991705774238","6.63984261704793","6.61385210879031","8.86666793876815","8.81059333750583","30.5457697175238","16.2735532179317","5.81666675571524","14.2678850053131","6.81942576829131","15.4208479956178","16.6749379342927","14.6909538260186","10.8098459937853","3.87132644220823","9.07477891395605","10.1886855480472","3.55659271397186","4.80494222712581","4.53238907374893","8.41383121228382","9.15652436733238","25.7353927601545","","","",
"Albania","ALB","Commercial service imports (current US$)","TM.VAL.SERV.CD.WT","","","","","","","","","","","","","","","","","","","","","17500000","19400000","22100000","22100000","19100000","17900000","19700000","20000000","26200000","27900000","29100000","33400000","86600000","158400000","128200000","98200000","134300000","92612500","119270000","152100000","413100000","421700000","561220000","734046734.425252","991371082.27422","1317703230.80472","1540767224.72531","1891817205.62995","2353546441.89278","2215664355.22032","1986609955.00721","2235344961.22225","1859978911.35957","1920457514.58888","2029284089.68754","1644064605.20958","1710864725.39256","1899275995.02144","2193217131.43241","2301320299.21127","1253910541.13903","1916862353.08297","2466384901.15152","3437411166.19482","3765288081.6727","",
